종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
060310,3S,"2,190","-20","0.90","2,190","2,180","164,605","359,313,070","2,205","2,205","2,150","500",원(KRW),"44,802,511","98,117,499,090",1463
054620,APS홀딩스,"8,120","240","3.05","8,130","8,100","320,411","2,599,312,810","7,880","8,230","7,810","500",원(KRW),"20,394,221","165,601,074,520",
265520,AP시스템,"24,250","-50","0.21","24,250","24,200","230,334","5,567,228,600","24,300","24,500","23,800","500",원(KRW),"14,480,227","351,145,504,750",
211270,AP위성,"7,030","50","0.72","7,030","7,020","73,297","512,385,340","6,980","7,090","6,910","500",원(KRW),"15,014,804","105,554,072,120",
035760,CJ ENM,"136,700","-300","0.22","136,700","136,600","100,132","13,684,392,800","136,700","137,900","135,300","5,000",원(KRW),"21,929,154","2,997,715,351,800",
051500,CJ프레시웨이,"19,150","-500","2.54","19,150","19,100","105,661","2,030,141,000","19,550","19,550","18,900","1,000",원(KRW),"11,871,586","227,340,871,900",
058820,CMG제약,"6,200","50","0.81","6,210","6,190","5,627,066","35,029,525,700","6,150","6,350","6,070","500",원(KRW),"138,892,244","861,131,912,800",
023460,CNH,"2,195","-55","2.44","2,195","2,190","99,871","221,925,695","2,250","2,275","2,140","2,500",원(KRW),"37,200,000","81,654,000,000",
065770,CS,"2,410","-20","0.82","2,430","2,405","24,359","58,770,905","2,430","2,440","2,395","500",원(KRW),"18,835,150","45,392,711,500",
083660,CSA 코스믹,"2,285","-15","0.65","2,285","2,275","24,670","56,300,660","2,300","2,310","2,270","500",원(KRW),"37,072,045","84,709,622,825",
322780,DB금융스팩7호,"2,080","85","4.26","2,080","2,065","424,901","896,263,535","2,025","2,245","2,005","100",원(KRW),"4,550,000","9,464,000,000",
367340,DB금융스팩8호,"1,985","-10","0.50","1,985","1,980","39,950","79,362,130","1,995","1,995","1,980","100",원(KRW),"6,050,000","12,009,250,000",
068790,DMS,"8,400","-190","2.21","8,410","8,400","175,198","1,479,556,470","8,680","8,680","8,390","500",원(KRW),"24,573,061","206,413,712,400",
241520,DSC인베스트먼트,"8,140","10","0.12","8,150","8,130","1,187,157","9,540,188,920","8,120","8,270","7,770","500",원(KRW),"18,219,383","148,305,777,620",
245620,EDGC,"9,800","160","1.66","9,800","9,790","892,543","8,861,673,890","9,810","10,100","9,770","100",원(KRW),"42,914,524","420,562,335,200",
037370,EG,"10,550","-400","3.65","10,550","10,500","159,230","1,714,454,950","11,050","11,150","10,450","1,000",원(KRW),"7,500,000","79,125,000,000",
079190,EMW,"2,780","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"31,784,197","88,360,067,660",
130500,GH신소재,"10,950","200","1.86","11,000","10,950","2,462,721","27,135,285,000","11,000","11,350","10,750","500",원(KRW),"11,000,000","120,450,000,000",
900290,GRT,"951","0","0.00","0","0","0","0","0","0","0","0",중국위안(CNY),"67,375,000","64,073,625,000",
083450,GST,"16,250","-150","0.91","16,300","16,250","97,686","1,594,422,750","16,500","16,500","16,200","500",원(KRW),"9,317,745","151,413,356,250",
028150,GS홈쇼핑,"142,500","1,000","0.71","142,600","142,500","25,633","3,649,504,000","142,100","143,200","141,600","5,000",원(KRW),"6,562,500","935,156,250,000",
045890,GV,"523","-5","0.95","523","521","1,085,437","576,236,396","531","563","520","500",원(KRW),"70,630,808","36,939,912,584",
078150,HB테크놀러지,"2,110","-30","1.40","2,110","2,105","387,541","817,716,085","2,140","2,145","2,090","500",원(KRW),"78,990,426","166,669,798,860",
036640,HRS,"4,520","-20","0.44","4,520","4,485","93,302","418,491,925","4,540","4,555","4,425","500",원(KRW),"16,354,800","73,923,696,000",
335870,IBKS제12호스팩,"2,090","0","0.00","2,095","2,090","4,760","9,948,400","2,090","2,090","2,090","100",원(KRW),"3,120,000","6,520,800,000",
351340,IBKS제13호스팩,"2,095","0","0.00","2,095","2,085","1,510","3,163,450","2,095","2,095","2,095","100",원(KRW),"5,170,000","10,831,150,000",
351320,IBKS제14호스팩,"2,090","0","0.00","2,090","2,070","23,076","48,230,810","2,110","2,110","2,090","100",원(KRW),"4,330,000","9,049,700,000",
095340,ISC,"23,950","-900","3.62","24,000","23,950","773,760","18,792,640,150","24,650","25,700","23,350","500",원(KRW),"14,142,508","338,713,066,600",
099520,ITX-AI,"2,550","10","0.39","2,550","2,535","184,041","467,065,270","2,540","2,590","2,465","500",원(KRW),"29,301,683","74,719,291,650",
950170,JTC,"5,640","-150","2.59","5,640","5,630","135,564","764,413,700","5,760","5,760","5,610","0",일본엔(JPY),"35,005,517","197,431,115,880",
067290,JW신약,"6,000","100","1.69","6,010","5,990","519,610","3,114,643,880","5,900","6,100","5,870","500",원(KRW),"41,667,166","250,002,996,000",
035900,JYP Ent.,"38,050","-700","1.81","38,100","38,050","326,821","12,497,692,200","38,600","38,750","37,500","500",원(KRW),"35,497,492","1,350,679,570,600",
024840,KBI메탈,"1,855","-10","0.54","1,870","1,855","207,676","386,935,555","1,865","1,895","1,845","500",원(KRW),"32,950,848","61,123,823,040",
024120,KB오토시스,"6,250","60","0.97","6,250","6,220","13,758","85,311,110","6,180","6,250","6,130","500",원(KRW),"11,500,000","71,875,000,000",
021320,KCC건설,"8,650","-250","2.81","8,650","8,630","92,488","810,818,130","8,900","8,940","8,630","5,000",원(KRW),"21,400,000","185,110,000,000",
036670,KCI,"10,050","60","0.60","10,100","10,050","71,057","715,533,050","10,000","10,150","10,000","500",원(KRW),"11,270,000","113,263,500,000",
044180,KD,"1,510","25","1.68","1,510","1,505","243,799","365,521,695","1,500","1,545","1,460","500",원(KRW),"15,670,660","23,662,696,600",
151860,KG ETS,"5,300","150","2.91","5,320","5,300","4,113,015","22,290,881,490","5,220","5,590","5,190","500",원(KRW),"36,000,000","190,800,000,000",
046440,KG모빌리언스,"10,100","-150","1.46","10,150","10,100","294,704","3,020,697,200","10,350","10,500","10,100","500",원(KRW),"38,825,568","392,138,236,800",
035600,KG이니시스,"19,650","-150","0.76","19,700","19,650","274,868","5,478,167,500","19,850","20,350","19,550","500",원(KRW),"27,904,434","548,322,128,100",
060720,KH바텍,"17,750","-350","1.93","17,800","17,750","155,206","2,764,484,850","18,000","18,050","17,700","500",원(KRW),"23,673,903","420,211,778,250",
122450,KMH,"33,100","-850","2.50","33,100","33,050","3,735,945","137,807,237,500","36,450","39,700","32,100","500",원(KRW),"22,667,982","750,310,204,200",
052900,KMH하이텍,"1,785","-85","4.55","1,790","1,785","11,032,370","20,362,196,905","1,875","1,910","1,775","500",원(KRW),"46,885,499","83,690,615,715",
058400,KNN,"2,370","-10","0.42","2,375","2,370","2,372,735","5,596,380,940","2,360","2,405","2,320","500",원(KRW),"132,429,720","313,858,436,400",
114450,KPX생명과학,"14,850","-250","1.66","14,850","14,800","1,555,815","23,647,250,250","15,400","15,700","14,750","500",원(KRW),"15,000,000","222,750,000,000",
036030,KTH,"5,440","10","0.18","5,450","5,440","135,038","737,518,730","5,430","5,520","5,380","1,000",원(KRW),"35,715,022","194,289,719,680",
060370,KT서브마린,"5,610","-40","0.71","5,610","5,600","162,452","907,021,840","5,620","5,700","5,550","1,000",원(KRW),"21,900,000","122,859,000,000",
065150,MP그룹,"1,355","-10","0.73","1,355","1,350","1,842,846","2,515,001,360","1,355","1,405","1,320","100",원(KRW),"80,808,407","109,495,391,485",
219550,MP한강,"1,540","0","0.00","1,540","1,535","3,403,087","5,251,728,760","1,520","1,575","1,485","100",원(KRW),"64,596,999","99,479,378,460",
160550,NEW,"4,935","150","3.13","4,935","4,930","1,648,232","8,072,685,650","4,725","5,000","4,700","500",원(KRW),"27,906,106","137,716,633,110",
053290,NE능률,"3,010","45","1.52","3,010","3,000","404,602","1,224,920,410","3,100","3,100","2,990","500",원(KRW),"16,526,307","49,744,184,070",
104200,NHN벅스,"5,610","-110","1.92","5,630","5,600","12,498","70,427,750","5,750","5,750","5,600","500",원(KRW),"14,827,550","83,182,555,500",
060250,NHN한국사이버결제,"67,300","300","0.45","67,400","67,300","137,177","9,321,180,600","67,600","68,800","67,100","500",원(KRW),"22,971,393","1,545,974,748,900",
030190,NICE평가정보,"21,650","-50","0.23","21,700","21,650","90,092","1,950,085,400","21,700","21,950","21,400","500",원(KRW),"60,714,820","1,314,475,853,000",
078590,OQP,"5,490","90","1.67","5,490","5,480","880,599","4,853,928,010","5,450","5,640","5,300","200",원(KRW),"78,724,637","432,198,257,130",
178920,PI첨단소재,"37,650","2,200","6.21","37,650","37,600","956,265","35,214,847,950","35,500","37,750","35,500","500",원(KRW),"29,366,322","1,105,642,023,300",
024940,PN풍년,"3,845","-70","1.79","3,845","3,805","74,399","286,897,250","3,915","3,915","3,800","500",원(KRW),"10,000,000","38,450,000,000",
218410,RFHIC,"38,850","-900","2.26","38,900","38,850","237,195","9,256,534,300","39,500","39,500","38,800","500",원(KRW),"23,847,620","926,480,037,000",
091340,S&K폴리텍,"4,835","-15","0.31","4,835","4,815","25,854","124,809,325","4,830","4,870","4,800","500",원(KRW),"11,703,721","56,587,491,035",
019550,SBI인베스트먼트,"1,175","5","0.43","1,175","1,170","3,152,515","3,709,723,245","1,190","1,195","1,160","500",원(KRW),"162,066,575","190,428,225,625",
950110,SBI핀테크솔루션즈,"7,990","-100","1.24","8,020","7,990","36,856","295,292,600","8,020","8,080","7,990","0",일본엔(JPY),"24,048,040","192,143,839,600",
046140,SBS콘텐츠허브,"6,100","-80","1.29","6,120","6,100","19,196","117,388,280","6,180","6,180","6,080","500",원(KRW),"21,463,555","130,927,685,500",
036120,SCI평가정보,"4,710","-5","0.11","4,710","4,695","173,047","814,165,700","4,735","4,735","4,690","500",원(KRW),"35,500,000","167,205,000,000",
099220,SDN,"3,740","-75","1.97","3,740","3,735","1,063,092","3,984,997,215","3,810","3,830","3,720","500",원(KRW),"48,178,714","180,188,390,360",
036540,SFA반도체,"5,230","-130","2.43","5,240","5,230","1,370,361","7,191,399,550","5,340","5,340","5,210","500",원(KRW),"164,460,303","860,127,384,690",
255220,SG,"1,875","-40","2.09","1,885","1,875","36,939","69,588,675","1,925","1,930","1,870","100",원(KRW),"36,720,027","68,850,050,625",
040610,SG&G,"1,625","-50","2.99","1,635","1,625","246,963","405,397,210","1,675","1,680","1,620","500",원(KRW),"34,087,196","55,391,693,500",
049470,SGA,"927","7","0.76","930","928","13,529,558","13,278,950,201","921","1,050","894","1,000",원(KRW),"48,362,249","44,831,804,823",
184230,SGA솔루션즈,"1,145","-35","2.97","1,145","1,140","2,432,774","2,886,998,655","1,180","1,240","1,100","100",원(KRW),"36,676,033","41,994,057,785",
016250,SGC이테크건설,"69,500","0","0.00","69,500","69,000","104,544","7,303,093,900","68,300","72,100","68,000","5,000",원(KRW),"1,581,383","109,906,118,500",
307070,SK4호스팩,"2,015","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"5,160,000","10,397,400,000",
337450,SK5호스팩,"2,010","-5","0.25","2,010","1,995","415","830,100","2,000","2,010","2,000","100",원(KRW),"4,310,000","8,663,100,000",
340350,SK6호스팩,"2,005","0","0.00","2,005","2,000","3,073","6,133,320","1,995","2,005","1,990","100",원(KRW),"5,710,000","11,448,550,000",
057500,SKC 솔믹스,"5,950","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"61,494,040","365,889,538,000",
036490,SK머티리얼즈,"283,400","18,800","7.11","283,500","283,400","90,325","25,165,974,300","266,000","288,400","264,000","500",원(KRW),"10,547,673","2,989,210,528,200",
048550,SM C&C,"1,715","-5","0.29","1,715","1,710","278,616","476,714,000","1,705","1,730","1,695","500",원(KRW),"94,610,120","162,256,355,800",
063440,SM Life Design,"2,005","75","3.89","2,010","2,005","5,483,858","10,785,658,770","1,915","2,030","1,890","500",원(KRW),"45,029,154","90,283,453,770",
950180,SNK,"19,300","-200","1.03","19,450","19,300","313,979","6,071,227,500","19,400","19,750","18,950","0",일본엔(JPY),"21,061,800","406,492,740,000",
289080,SV인베스트먼트,"5,930","120","2.07","5,930","5,920","1,539,291","9,088,699,720","5,850","5,980","5,810","500",원(KRW),"53,234,000","315,677,620,000",
089230,THE E&M,"1,290","-20","1.53","1,295","1,290","1,643,587","2,119,563,185","1,320","1,325","1,265","100",원(KRW),"149,256,665","192,541,097,850",
161570,THE MIDONG,"2,460","-50","1.99","2,460","2,450","201,965","502,000,720","2,570","2,570","2,440","500",원(KRW),"13,791,786","33,927,793,560",
032540,TJ미디어,"3,000","0","0.00","3,000","2,995","14,726","44,063,310","3,000","3,040","2,970","500",원(KRW),"13,931,609","41,794,827,000",
048770,TPC,"3,970","35","0.89","3,990","3,965","196,852","786,460,325","3,970","4,065","3,890","500",원(KRW),"13,480,276","53,516,695,720",
246690,TS인베스트먼트,"3,615","-100","2.69","3,625","3,615","547,036","2,005,159,200","3,655","3,760","3,605","500",원(KRW),"24,262,229","87,707,957,835",
038340,UCI,"2,175","-140","6.05","2,180","2,175","2,888,728","6,162,587,425","2,200","2,300","2,050","500",원(KRW),"37,397,367","81,339,273,225",
073570,WI,"1,420","-50","3.40","1,425","1,420","641,435","919,500,765","1,470","1,470","1,420","100",원(KRW),"75,840,849","107,694,005,580",
052300,W홀딩컴퍼니,"314","-6","1.88","314","313","3,344,438","1,054,838,527","321","322","312","100",원(KRW),"232,418,093","72,979,281,202",
057030,YBM넷,"10,450","300","2.96","10,500","10,450","3,135,878","33,872,177,100","11,000","11,100","10,450","500",원(KRW),"16,312,697","170,467,683,650",
040300,YTN,"3,030","-30","0.98","3,045","3,030","289,725","881,240,560","3,010","3,090","2,970","1,000",원(KRW),"42,000,000","127,260,000,000",
051390,YW,"3,835","20","0.52","3,835","3,830","10,519","40,238,380","3,815","3,885","3,800","500",원(KRW),"11,355,368","43,547,836,280",
052220,iMBC,"3,480","-95","2.66","3,490","3,480","204,695","719,890,065","3,565","3,610","3,450","500",원(KRW),"23,000,000","80,040,000,000",
079940,가비아,"12,750","0","0.00","12,750","12,700","113,152","1,456,258,200","12,800","13,100","12,700","500",원(KRW),"13,535,684","172,579,971,000",
078890,가온미디어,"6,290","10","0.16","6,290","6,280","71,689","450,394,830","6,290","6,320","6,220","500",원(KRW),"15,074,293","94,817,302,970",
192410,감마누,"2,475","-90","3.51","2,475","2,470","374,351","938,238,195","2,570","2,575","2,465","500",원(KRW),"26,740,921","66,183,779,475",
217730,강스템바이오텍,"7,240","0","0.00","7,250","7,240","278,864","2,029,053,480","7,260","7,340","7,200","500",원(KRW),"24,836,666","179,817,461,840",
114190,강원,"2,500","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"18,154,911","45,387,277,500",
094480,갤럭시아머니트리,"3,640","-65","1.75","3,640","3,635","109,381","399,749,290","3,710","3,725","3,630","500",원(KRW),"39,229,838","142,796,610,320",
063080,게임빌,"35,100","200","0.57","35,150","35,100","36,208","1,275,099,750","34,750","35,750","34,650","500",원(KRW),"6,595,192","231,491,239,200",
044480,경남바이오파마,"3,770","240","6.80","3,775","3,760","801,845","3,008,975,770","3,535","3,940","3,535","500",원(KRW),"15,043,716","56,714,809,320",
039240,경남스틸,"1,965","25","1.29","1,970","1,965","144,223","279,869,145","1,940","1,985","1,910","100",원(KRW),"25,000,000","49,125,000,000",
053950,경남제약,"9,850","270","2.82","9,850","9,840","1,871,922","18,478,910,270","9,690","10,200","9,420","500",원(KRW),"17,442,567","171,809,284,950",
